ts	cid	nid	symbol	buyer	seller	volume	rate	amount
2024-11-25T14:01:46.248349	2024112503010768	194	NFS	49	38	10	1437.9	14379
2024-11-25T14:01:46.249126	2024112503010769	194	NFS	49	44	50	1438	71900
2024-11-25T14:01:46.249647	2024112503010770	194	NFS	49	49	99	1438	142362
2024-11-25T14:01:47.627861	2024112503010771	471	MPFL	29	51	12	796	9552
2024-11-25T14:01:47.628104	2024112503010772	471	MPFL	29	51	88	796	70048
2024-11-25T14:01:47.635511	2024112503010773	417	GBBL	35	4	250	452	113000
2024-11-25T14:01:47.735796	2024112503010774	428	KRBL	71	32	681	854	581574
2024-11-25T14:01:48.654069	2024112503010775	401	MLBL	49	5	100	414	41400
2024-11-25T14:01:49.077698	2024112503010776	2915	PMLI	29	38	10	558	5580
2024-11-25T14:01:54.76411	2024112503010777	450	CORBL	29	43	200	1302.8	260560
2024-11-25T14:01:55.660001	2024112503010778	227	BFC	69	64	10	823.5	8235
2024-11-25T14:01:55.725401	2024112503010779	250	JFL	41	26	50	987.1	49355
2024-11-25T14:01:56.121332	2024112503010780	428	KRBL	68	38	10	859	8590
2024-11-25T14:01:57.393943	2024112503010781	2915	PMLI	29	58	40	558	22320
2024-11-25T14:02:00.290202	2024112503010782	250	JFL	41	41	200	987.1	197420
2024-11-25T14:02:03.612675	2024112503010783	236	PFL	21	33	100	741.9	74190
2024-11-25T14:02:05.773343	2024112503010784	250	JFL	26	44	100	988	98800
2024-11-25T14:02:05.77413	2024112503010785	250	JFL	26	58	50	988	49400
2024-11-25T14:02:06.088593	2024112503010786	194	NFS	41	11	10	1433	14330
2024-11-25T14:02:07.069544	2024112503010787	178	NLICL	76	38	20	608.9	12178
2024-11-25T14:02:07.624922	2024112503010788	358	LBBL	21	96	10	496	4960
2024-11-25T14:02:08.017591	2024112503010789	250	JFL	41	74	13	987.1	12832.3
2024-11-25T14:02:08.018371	2024112503010790	250	JFL	41	74	157	987	154959
2024-11-25T14:02:09.633829	2024112503010791	587	RLFL	21	94	10	700	7000
2024-11-25T14:02:10.700582	2024112503010792	250	JFL	28	58	250	988	247000
2024-11-25T14:02:11.746392	2024112503010793	693	HLBSL	51	56	98	1011	99078
2024-11-25T14:02:11.858948	2024112503010794	2768	MSLB	49	25	10	1715	17150
2024-11-25T14:02:14.960269	2024112503010795	428	KRBL	89	38	50	859	42950
2024-11-25T14:02:16.28564	2024112503010796	236	PFL	92	33	100	741.9	74190
2024-11-25T14:02:17.296204	2024112503010797	227	BFC	69	50	190	823.5	156465
2024-11-25T14:02:18.163916	2024112503010798	403	SJLIC	14	38	10	473.9	4739
2024-11-25T14:02:18.164166	2024112503010799	403	SJLIC	14	49	10	474	4740
2024-11-25T14:02:18.845082	2024112503010800	268	SWBBL	34	8	100	900	90000
2024-11-25T14:02:20.455896	2024112503010801	256	SFCL	88	33	50	800.8	40040
2024-11-25T14:02:21.92467	2024112503010802	2915	PMLI	29	54	10	558	5580
2024-11-25T14:02:22.09056	2024112503010803	418	JBBL	49	6	50	385	19250
2024-11-25T14:02:23.138346	2024112503010804	250	JFL	11	58	20	988	19760
2024-11-25T14:02:25.76593	2024112503010805	2768	MSLB	19	51	20	1713	34260
2024-11-25T14:02:25.766007	2024112503010806	2768	MSLB	38	51	25	1712.1	42802.5
2024-11-25T14:02:25.766071	2024112503010807	2768	MSLB	7	51	13	1712	22256
2024-11-25T14:02:25.766097	2024112503010808	2768	MSLB	4	51	30	1706.1	51183
2024-11-25T14:02:25.766124	2024112503010809	2768	MSLB	41	51	12	1705	20460
2024-11-25T14:02:27.447729	2024112503010810	194	NFS	41	17	10	1437.9	14379
2024-11-25T14:02:28.220362	2024112503010811	256	SFCL	53	48	100	800	80000
2024-11-25T14:02:28.880048	2024112503010812	194	NFS	26	17	500	1437.9	718950
2024-11-25T14:02:31.957262	2024112503010813	194	NFS	6	67	10	1434	14340
2024-11-25T14:02:32.252602	2024112503010814	473	SHINE	62	42	10	469.9	4699
2024-11-25T14:02:32.699082	2024112503010815	236	PFL	16	33	100	741.9	74190
2024-11-25T14:02:33.242387	2024112503010816	2804	SLBSL	56	48	14	1736.1	24305.4
2024-11-25T14:02:36.015302	2024112503010817	450	CORBL	29	49	50	1307	65350
2024-11-25T14:02:36.959279	2024112503010818	338	PROFL	38	58	10	712.2	7122
2024-11-25T14:02:39.949381	2024112503010819	194	NFS	26	17	100	1437.9	143790
2024-11-25T14:02:41.08587	2024112503010820	418	JBBL	49	58	500	385	192500
2024-11-25T14:02:41.399615	2024112503010821	473	SHINE	53	35	100	463.1	46310
2024-11-25T14:02:41.399812	2024112503010822	473	SHINE	29	35	200	463	92600
2024-11-25T14:02:41.399878	2024112503010823	473	SHINE	53	35	300	463	138900
2024-11-25T14:02:41.399939	2024112503010824	473	SHINE	53	35	200	463	92600
2024-11-25T14:02:41.4	2024112503010825	473	SHINE	57	35	500	462	231000
2024-11-25T14:02:41.400069	2024112503010826	473	SHINE	6	35	500	461.6	230800
2024-11-25T14:02:41.400127	2024112503010827	473	SHINE	87	35	35	461.5	16152.5
2024-11-25T14:02:41.9853	2024112503010828	2915	PMLI	29	41	80	558	44640
2024-11-25T14:02:43.42489	2024112503010829	2748	RSDC	100	28	130	750	97500
2024-11-25T14:02:43.771775	2024112503010830	250	JFL	41	64	265	987	261555
2024-11-25T14:02:43.989341	2024112503010831	250	JFL	41	25	2000	987	1974000
2024-11-25T14:02:44.01624	2024112503010832	473	SHINE	5	35	50	461.5	23075
2024-11-25T14:02:44.81226	2024112503010833	178	NLICL	76	28	100	605.3	60530
2024-11-25T14:02:44.991212	2024112503010834	474	MNBBL	44	45	850	399.3	339405
2024-11-25T14:02:48.761955	2024112503010835	418	JBBL	49	16	67	385	25795
2024-11-25T14:02:48.762127	2024112503010836	418	JBBL	16	16	134	385	51590
2024-11-25T14:02:48.977847	2024112503010837	403	SJLIC	13	56	10	472.1	4721
2024-11-25T14:02:49.591439	2024112503010838	418	JBBL	57	98	30	386	11580
2024-11-25T14:02:49.591586	2024112503010839	418	JBBL	57	50	50	386	19300
2024-11-25T14:02:49.780917	2024112503010840	706	SWMF	34	34	10	810.1	8101
2024-11-25T14:02:49.781005	2024112503010841	706	SWMF	34	41	10	820	8200
2024-11-25T14:02:52.21919	2024112503010842	227	BFC	11	50	10	823.5	8235
2024-11-25T14:02:52.219617	2024112503010843	227	BFC	11	34	50	823.5	41175
2024-11-25T14:02:52.614581	2024112503010844	256	SFCL	53	57	100	800	80000
2024-11-25T14:02:53.260347	2024112503010845	2887	NICLBSL	44	58	10	708.1	7081
2024-11-25T14:02:53.260486	2024112503010846	2887	NICLBSL	32	58	10	708	7080
2024-11-25T14:02:54.051317	2024112503010847	371	MDB	25	10	110	694	76340
2024-11-25T14:02:54.051665	2024112503010848	371	MDB	25	48	100	694.8	69480
2024-11-25T14:02:54.051894	2024112503010849	371	MDB	25	32	90	694.9	62541
2024-11-25T14:02:56.878195	2024112503010850	2744	GRDBL	49	58	2000	935	1870000
2024-11-25T14:03:00.080465	2024112503010851	256	SFCL	13	41	80	800	64000
2024-11-25T14:03:03.260816	2024112503010852	227	BFC	11	58	175	825	144375
2024-11-25T14:03:04.744417	2024112503010853	204	GUFL	57	48	100	759	75900
2024-11-25T14:03:06.780681	2024112503010854	338	PROFL	60	49	16	713.8	11420.8
2024-11-25T14:03:06.780785	2024112503010855	338	PROFL	60	49	84	713.9	59967.6
2024-11-25T14:03:08.211322	2024112503010856	473	SHINE	32	35	10	461.5	4615
2024-11-25T14:03:08.896716	2024112503010857	250	JFL	41	22	100	987	98700
2024-11-25T14:03:17.703069	2024112503010858	687	VLBS	55	58	19	945	17955
2024-11-25T14:03:20.060258	2024112503010859	338	PROFL	38	63	100	712.2	71220
2024-11-25T14:03:20.060732	2024112503010860	338	PROFL	58	63	31	712.1	22075.1
2024-11-25T14:03:23.788353	2024112503010861	601	MLBBL	58	26	11	1805	19855
2024-11-25T14:03:23.973919	2024112503010862	418	JBBL	52	22	100	386	38600
2024-11-25T14:03:24.364902	2024112503010863	194	NFS	14	71	100	1435	143500
2024-11-25T14:03:24.365676	2024112503010864	194	NFS	41	71	900	1435	1291500
2024-11-25T14:03:25.838996	2024112503010865	256	SFCL	13	52	100	800	80000
2024-11-25T14:03:25.841751	2024112503010866	250	JFL	41	58	80	987	78960
2024-11-25T14:03:25.86731	2024112503010867	2804	SLBSL	56	58	65	1736.1	112846.5
2024-11-25T14:03:26.093621	2024112503010868	227	BFC	62	54	30	823.4	24702
2024-11-25T14:03:27.168785	2024112503010869	473	SHINE	5	35	50	461.5	23075
2024-11-25T14:03:28.115282	2024112503010870	417	GBBL	51	46	16	450.1	7201.6
2024-11-25T14:03:28.11545	2024112503010871	417	GBBL	39	46	27	450	12150
2024-11-25T14:03:31.134396	2024112503010872	194	NFS	49	44	50	1437.8	71890
2024-11-25T14:03:31.135218	2024112503010873	194	NFS	49	49	50	1437.8	71890
2024-11-25T14:03:32.984784	2024112503010874	338	PROFL	58	58	29	712.1	20650.9
2024-11-25T14:03:32.985271	2024112503010875	338	PROFL	37	58	50	712.1	35605
2024-11-25T14:03:32.985584	2024112503010876	338	PROFL	22	58	18	712	12816
2024-11-25T14:03:35.345949	2024112503010877	2744	GRDBL	60	32	300	934.1	280230
2024-11-25T14:03:35.346066	2024112503010878	2744	GRDBL	71	32	700	934	653800
2024-11-25T14:03:37.649993	2024112503010879	473	SHINE	6	35	1000	461.5	461500
2024-11-25T14:03:37.975621	2024112503010880	473	SHINE	42	35	290	461.5	133835
2024-11-25T14:03:38.099376	2024112503010881	385	ALICL	34	36	85	732.2	62237
2024-11-25T14:03:38.099637	2024112503010882	385	ALICL	56	36	100	732.1	73210
2024-11-25T14:03:38.099793	2024112503010883	385	ALICL	34	36	18	732.1	13177.8
2024-11-25T14:03:39.207347	2024112503010884	227	BFC	62	65	970	823.4	798698
2024-11-25T14:03:39.207732	2024112503010885	227	BFC	94	65	2000	823.4	1646800
2024-11-25T14:03:39.20792	2024112503010886	227	BFC	17	65	500	823.2	411600
2024-11-25T14:03:39.20812	2024112503010887	227	BFC	45	65	100	823	82300
2024-11-25T14:03:39.20833	2024112503010888	227	BFC	29	65	180	823	148140
2024-11-25T14:03:39.20853	2024112503010889	227	BFC	57	65	100	822.5	82250
2024-11-25T14:03:39.208733	2024112503010890	227	BFC	7	65	103	822.4	84707.2
2024-11-25T14:03:39.208916	2024112503010891	227	BFC	71	65	47	822.4	38652.8
2024-11-25T14:03:39.278853	2024112503010892	236	PFL	13	57	100	741	74100
2024-11-25T14:03:42.516636	2024112503010893	574	SKBBL	92	35	184	937	172408
2024-11-25T14:03:42.650479	2024112503010894	2758	FOWAD	47	47	10	1505.3	15053
2024-11-25T14:03:43.350912	2024112503010895	227	BFC	33	36	50	825	41250
2024-11-25T14:03:46.338094	2024112503010896	401	MLBL	49	41	93	414	38502
2024-11-25T14:03:48.076204	2024112503010897	474	MNBBL	44	1	450	399.2	179640
2024-11-25T14:03:48.076258	2024112503010898	474	MNBBL	35	1	550	399.1	219505
2024-11-25T14:03:51.189506	2024112503010899	587	RLFL	18	38	50	692	34600
2024-11-25T14:03:53.419097	2024112503010900	194	NFS	17	45	20	1437.6	28752
2024-11-25T14:03:53.419857	2024112503010901	194	NFS	17	49	80	1437.6	115008
2024-11-25T14:03:55.255928	2024112503010902	250	JFL	41	44	20	987	19740
2024-11-25T14:03:55.385156	2024112503010903	401	MLBL	49	26	100	415	41500
2024-11-25T14:03:55.896711	2024112503010904	194	NFS	56	49	210	1437.6	301896
2024-11-25T14:03:55.89746	2024112503010905	194	NFS	56	38	10	1437.7	14377
2024-11-25T14:03:55.897999	2024112503010906	194	NFS	56	17	80	1437.7	115016
2024-11-25T14:03:59.917491	2024112503010907	418	JBBL	16	56	66	385	25410
2024-11-25T14:03:59.917576	2024112503010908	418	JBBL	18	56	1122	384.5	431409
2024-11-25T14:03:59.917604	2024112503010909	418	JBBL	43	56	30	384	11520
2024-11-25T14:03:59.917629	2024112503010910	418	JBBL	43	56	282	381	107442
2024-11-25T14:04:00.771304	2024112503010911	418	JBBL	47	47	11	385.7	4242.7
2024-11-25T14:04:01.466647	2024112503010912	338	PROFL	22	17	22	712	15664
2024-11-25T14:04:02.051671	2024112503010913	194	NFS	41	91	500	1435	717500
2024-11-25T14:04:03.138443	2024112503010914	2744	GRDBL	71	28	300	934	280200
2024-11-25T14:04:03.138576	2024112503010915	2744	GRDBL	51	28	100	932	93200
2024-11-25T14:04:04.5478	2024112503010916	545	SLBBL	72	72	8	975.8	7806.4
2024-11-25T14:04:04.723478	2024112503010917	473	SHINE	53	35	400	461.5	184600
2024-11-25T14:04:06.47368	2024112503010918	473	SHINE	41	35	300	461.5	138450
2024-11-25T14:04:07.342158	2024112503010919	401	MLBL	49	5	18	414	7452
2024-11-25T14:04:07.342315	2024112503010920	401	MLBL	49	5	12	414	4968
2024-11-25T14:04:09.568525	2024112503010921	693	HLBSL	51	36	32	1011	32352
2024-11-25T14:04:11.193929	2024112503010922	227	BFC	39	63	1000	823	823000
2024-11-25T14:04:11.193991	2024112503010923	227	BFC	71	63	153	822.4	125827.2
2024-11-25T14:04:11.194044	2024112503010924	227	BFC	51	63	47	822.4	38652.8
2024-11-25T14:04:11.881522	2024112503010925	178	NLICL	7	42	10	609	6090
2024-11-25T14:04:13.936421	2024112503010926	256	SFCL	13	35	20	800	16000
2024-11-25T14:04:14.843488	2024112503010927	2860	SAPDBL	61	43	64	900	57600
2024-11-25T14:04:14.946249	2024112503010928	172	NABBC	70	35	200	1004.1	200820
2024-11-25T14:04:15.828353	2024112503010929	474	MNBBL	35	45	950	399.1	379145
2024-11-25T14:04:16.772677	2024112503010930	574	SKBBL	92	53	48	936.7	44961.6
2024-11-25T14:04:19.147691	2024112503010931	358	LBBL	71	87	79	495	39105
2024-11-25T14:04:19.147784	2024112503010932	358	LBBL	49	87	100	495	49500
2024-11-25T14:04:19.147854	2024112503010933	358	LBBL	42	87	100	494.2	49420
2024-11-25T14:04:19.147949	2024112503010934	358	LBBL	40	87	20	494.1	9882
2024-11-25T14:04:19.148006	2024112503010935	358	LBBL	7	87	20	494.1	9882
2024-11-25T14:04:19.148094	2024112503010936	358	LBBL	17	87	988	494	488072
2024-11-25T14:04:19.148166	2024112503010937	358	LBBL	28	87	260	493.1	128206
2024-11-25T14:04:19.148237	2024112503010938	358	LBBL	4	87	33	493	16269
2024-11-25T14:04:19.519392	2024112503010939	473	SHINE	34	35	65	461.5	29997.5
2024-11-25T14:04:19.652539	2024112503010940	393	HLI	46	36	10	474	4740
2024-11-25T14:04:20.728094	2024112503010941	704	NMBMF	26	43	100	737	73700
2024-11-25T14:04:25.548542	2024112503010942	358	LBBL	29	96	12	496	5952
2024-11-25T14:04:26.804618	2024112503010943	574	SKBBL	58	33	100	937.5	93750
2024-11-25T14:04:28.358529	2024112503010944	273	ICFC	16	46	40	770	30800
2024-11-25T14:04:29.93556	2024112503010945	396	NMLBBL	62	45	14	720.1	10081.4
2024-11-25T14:04:30.831383	2024112503010946	194	NFS	41	57	51	1435	73185
2024-11-25T14:04:32.77719	2024112503010947	704	NMBMF	42	43	10	736.1	7361
2024-11-25T14:04:32.777269	2024112503010948	704	NMBMF	43	43	15	736.1	11041.5
2024-11-25T14:04:33.384162	2024112503010949	561	SINDU	42	74	50	858.4	42920
2024-11-25T14:04:33.384302	2024112503010950	561	SINDU	48	74	15	858.3	12874.5
2024-11-25T14:04:33.809664	2024112503010951	474	MNBBL	38	14	50	399	19950
2024-11-25T14:04:33.809987	2024112503010952	474	MNBBL	44	14	500	399	199500
2024-11-25T14:04:33.810213	2024112503010953	474	MNBBL	34	14	20	399	7980
2024-11-25T14:04:33.810395	2024112503010954	474	MNBBL	45	14	90	399	35910
2024-11-25T14:04:34.087282	2024112503010955	256	SFCL	39	51	100	799	79900
2024-11-25T14:04:37.652951	2024112503010956	516	MFIL	29	35	50	782	39100
2024-11-25T14:04:38.10817	2024112503010957	516	MFIL	51	35	60	782	46920
2024-11-25T14:04:38.154711	2024112503010958	418	JBBL	43	36	214	381	81534
2024-11-25T14:04:38.45604	2024112503010959	2860	SAPDBL	26	66	50	901	45050
2024-11-25T14:04:38.456259	2024112503010960	2860	SAPDBL	26	43	64	901	57664
2024-11-25T14:04:38.456364	2024112503010961	2860	SAPDBL	26	53	10	903	9030
2024-11-25T14:04:38.456434	2024112503010962	2860	SAPDBL	26	43	64	903	57792
2024-11-25T14:04:38.456501	2024112503010963	2860	SAPDBL	26	43	64	903	57792
2024-11-25T14:04:38.456569	2024112503010964	2860	SAPDBL	26	58	100	904	90400
2024-11-25T14:04:38.456638	2024112503010965	2860	SAPDBL	26	48	50	904.9	45245
2024-11-25T14:04:38.456704	2024112503010966	2860	SAPDBL	26	49	100	904.9	90490
2024-11-25T14:04:38.456771	2024112503010967	2860	SAPDBL	26	38	64	905	57920
2024-11-25T14:04:38.456842	2024112503010968	2860	SAPDBL	26	45	100	905	90500
2024-11-25T14:04:38.456913	2024112503010969	2860	SAPDBL	26	42	30	905	27150
2024-11-25T14:04:38.456996	2024112503010970	2860	SAPDBL	26	48	50	905	45250
2024-11-25T14:04:41.901869	2024112503010971	227	BFC	51	57	394	822.4	324025.6
2024-11-25T14:04:42.082321	2024112503010972	250	JFL	41	45	540	987	532980
2024-11-25T14:04:42.672513	2024112503010973	472	SADBL	57	33	500	454.1	227050
2024-11-25T14:04:42.672802	2024112503010974	472	SADBL	39	33	131	454	59474
2024-11-25T14:04:42.672971	2024112503010975	472	SADBL	6	33	1000	454	454000
2024-11-25T14:04:48.150241	2024112503010976	250	JFL	41	58	300	987	296100
2024-11-25T14:04:48.304005	2024112503010977	2860	SAPDBL	28	39	300	905.3	271590
2024-11-25T14:04:48.480654	2024112503010978	474	MNBBL	45	42	200	399	79800
2024-11-25T14:04:48.915126	2024112503010979	459	KSBBL	45	36	288	463.2	133401.6
2024-11-25T14:04:50.132102	2024112503010980	516	MFIL	29	35	10	781.7	7817
2024-11-25T14:04:50.132691	2024112503010981	516	MFIL	41	35	100	781.6	78160
2024-11-25T14:04:50.133125	2024112503010982	516	MFIL	34	35	204	781.5	159426
2024-11-25T14:04:50.13356	2024112503010983	516	MFIL	58	35	76	781.5	59394
2024-11-25T14:04:50.134533	2024112503010984	2807	ALBSL	45	6	10	868.5	8685
2024-11-25T14:04:52.728729	2024112503010985	450	CORBL	29	17	50	1307	65350
2024-11-25T14:04:53.236575	2024112503010986	338	PROFL	42	87	100	713	71300
2024-11-25T14:04:53.236635	2024112503010987	338	PROFL	42	87	150	713	106950
2024-11-25T14:04:54.534846	2024112503010988	338	PROFL	42	49	10	713.8	7138
2024-11-25T14:04:57.174268	2024112503010989	428	KRBL	53	35	100	855	85500
2024-11-25T14:05:00.360567	2024112503010990	2860	SAPDBL	28	46	130	906	117780
2024-11-25T14:05:06.045446	2024112503010991	418	JBBL	42	48	100	385	38500
2024-11-25T14:05:07.165266	2024112503010992	2896	SMPDA	34	57	19	976.1	18545.9
2024-11-25T14:05:09.333178	2024112503010993	194	NFS	41	63	500	1435	717500
2024-11-25T14:05:10.328693	2024112503010994	263	GMFIL	4	89	300	678	203400
2024-11-25T14:05:10.329019	2024112503010995	263	GMFIL	19	89	400	678	271200
2024-11-25T14:05:10.523974	2024112503010996	188	LICN	58	17	200	1180	236000
2024-11-25T14:05:12.178758	2024112503010997	2887	NICLBSL	36	36	10	708	7080
2024-11-25T14:05:12.723592	2024112503010998	403	SJLIC	52	5	10	473	4730
2024-11-25T14:05:14.471335	2024112503010999	245	CFCL	64	4	10	696.5	6965
2024-11-25T14:05:14.471591	2024112503011000	245	CFCL	64	4	10	696.4	6964
2024-11-25T14:05:14.471679	2024112503011001	245	CFCL	64	4	10	696.3	6963
2024-11-25T14:05:14.471768	2024112503011002	245	CFCL	64	4	10	696.2	6962
2024-11-25T14:05:14.471853	2024112503011003	245	CFCL	64	4	10	696.1	6961
2024-11-25T14:05:14.471937	2024112503011004	245	CFCL	58	4	50	696	34800
2024-11-25T14:05:14.47202	2024112503011005	245	CFCL	64	4	100	695.7	69570
2024-11-25T14:05:14.472114	2024112503011006	245	CFCL	64	4	150	695.7	104355
2024-11-25T14:05:14.472216	2024112503011007	245	CFCL	64	4	50	695.7	34785
2024-11-25T14:05:14.472296	2024112503011008	245	CFCL	42	4	150	695.2	104280
2024-11-25T14:05:14.472426	2024112503011009	245	CFCL	39	4	100	695	69500
2024-11-25T14:05:15.722147	2024112503011010	450	CORBL	29	58	32	1307	41824
2024-11-25T14:05:15.81202	2024112503011011	227	BFC	11	36	230	825	189750
2024-11-25T14:05:16.850094	2024112503011012	2860	SAPDBL	26	32	210	905	190050
2024-11-25T14:05:19.093324	2024112503011013	2774	USLB	84	48	19	1630	30970
2024-11-25T14:05:19.09344	2024112503011014	2774	USLB	59	48	20	1630	32600
2024-11-25T14:05:19.451867	2024112503011015	172	NABBC	1	77	200	1004	200800
2024-11-25T14:05:19.79779	2024112503011016	2804	SLBSL	66	62	10	1725.1	17251
2024-11-25T14:05:23.092832	2024112503011017	194	NFS	41	34	80	1435	114800
2024-11-25T14:05:23.352925	2024112503011018	250	JFL	16	51	10	987.5	9875
2024-11-25T14:05:23.353381	2024112503011019	250	JFL	16	46	20	987.5	19750
2024-11-25T14:05:23.557975	2024112503011020	516	MFIL	58	54	24	781.5	18756
2024-11-25T14:05:23.558568	2024112503011021	516	MFIL	34	54	25	781.3	19532.5
2024-11-25T14:05:23.558949	2024112503011022	516	MFIL	22	54	91	781	71071
2024-11-25T14:05:23.791321	2024112503011023	227	BFC	42	36	500	825	412500
2024-11-25T14:05:25.826075	2024112503011024	194	NFS	41	42	305	1435	437675
2024-11-25T14:05:25.844089	2024112503011025	250	JFL	41	19	100	987	98700
2024-11-25T14:05:25.906014	2024112503011026	194	NFS	41	44	50	1435	71750
2024-11-25T14:05:26.851544	2024112503011027	428	KRBL	71	19	500	852	426000
2024-11-25T14:05:27.679733	2024112503011028	2829	SMFBS	71	56	250	1950	487500
2024-11-25T14:05:27.679888	2024112503011029	2829	SMFBS	38	56	200	1945	389000
2024-11-25T14:05:27.679989	2024112503011030	2829	SMFBS	49	56	195	1944.9	379255.5
2024-11-25T14:05:27.68012	2024112503011031	2829	SMFBS	61	56	15	1944.1	29161.5
2024-11-25T14:05:27.680216	2024112503011032	2829	SMFBS	70	56	16	1943	31088
2024-11-25T14:05:27.680311	2024112503011033	2829	SMFBS	7	56	20	1942	38840
2024-11-25T14:05:27.724238	2024112503011034	450	CORBL	72	44	10	1327	13270
2024-11-25T14:05:27.724334	2024112503011035	450	CORBL	72	6	10	1328	13280
2024-11-25T14:05:29.154035	2024112503011036	250	JFL	41	34	100	987	98700
2024-11-25T14:05:29.59068	2024112503011037	418	JBBL	54	48	400	385	154000
2024-11-25T14:05:34.352103	2024112503011038	473	SHINE	1	87	200	462	92400
2024-11-25T14:05:34.512515	2024112503011039	172	NABBC	48	45	100	1003	100300
2024-11-25T14:05:36.93966	2024112503011040	428	KRBL	35	17	10	851.2	8512
2024-11-25T14:05:36.940135	2024112503011041	428	KRBL	56	17	40	851	34040
2024-11-25T14:05:37.749328	2024112503011042	2860	SAPDBL	72	43	10	907	9070
2024-11-25T14:05:39.211936	2024112503011043	396	NMLBBL	38	77	100	723.9	72390
2024-11-25T14:05:40.709572	2024112503011044	418	JBBL	54	49	100	385	38500
2024-11-25T14:05:42.72831	2024112503011045	194	NFS	41	49	401	1435	575435
2024-11-25T14:05:44.768604	2024112503011046	428	KRBL	72	39	10	855	8550
2024-11-25T14:05:46.088301	2024112503011047	194	NFS	41	44	20	1435	28700
2024-11-25T14:05:46.235664	2024112503011048	2887	NICLBSL	58	59	20	710	14200
2024-11-25T14:05:48.433289	2024112503011049	403	SJLIC	52	34	10	473	4730
2024-11-25T14:05:50.025874	2024112503011050	516	MFIL	22	32	150	781	117150
2024-11-25T14:05:50.526077	2024112503011051	245	CFCL	38	28	50	693.9	34695
2024-11-25T14:05:50.526175	2024112503011052	245	CFCL	42	28	10	693.1	6931
2024-11-25T14:05:50.526254	2024112503011053	245	CFCL	59	28	440	693	304920
2024-11-25T14:05:51.121189	2024112503011054	2860	SAPDBL	26	14	44	905	39820
2024-11-25T14:05:51.353863	2024112503011055	428	KRBL	58	39	150	855	128250
2024-11-25T14:05:51.354103	2024112503011056	428	KRBL	58	92	350	855	299250
2024-11-25T14:05:51.570834	2024112503011057	393	HLI	46	57	10	474	4740
2024-11-25T14:05:52.139168	2024112503011058	583	GBLBS	47	10	10	814.8	8148
2024-11-25T14:05:52.793497	2024112503011059	561	SINDU	72	34	10	860	8600
2024-11-25T14:05:53.978878	2024112503011060	428	KRBL	56	19	10	851	8510
2024-11-25T14:05:54.119046	2024112503011061	194	NFS	41	99	100	1435	143500
2024-11-25T14:05:55.457722	2024112503011062	194	NFS	41	67	500	1435	717500
2024-11-25T14:05:55.762784	2024112503011063	474	MNBBL	45	45	210	399	83790
2024-11-25T14:05:55.762941	2024112503011064	474	MNBBL	22	45	50	399	19950
2024-11-25T14:05:56.451036	2024112503011065	428	KRBL	58	19	490	850	416500
2024-11-25T14:05:57.5856	2024112503011066	250	JFL	22	42	75	987.5	74062.5
2024-11-25T14:05:57.58643	2024112503011067	250	JFL	22	58	25	988	24700
2024-11-25T14:05:57.81692	2024112503011068	2774	USLB	49	49	10	1620	16200
2024-11-25T14:05:57.817097	2024112503011069	2774	USLB	1	49	100	1620	162000
2024-11-25T14:05:57.817207	2024112503011070	2774	USLB	17	49	20	1620	32400
2024-11-25T14:05:57.817311	2024112503011071	2774	USLB	55	49	50	1620	81000
2024-11-25T14:05:58.049147	2024112503011072	2744	GRDBL	52	33	200	931	186200
2024-11-25T14:05:58.479325	2024112503011073	188	LICN	58	17	105	1180	123900
2024-11-25T14:05:58.480094	2024112503011074	2771	SMB	57	16	17	2502.1	42535.7
2024-11-25T14:06:00.262237	2024112503011075	194	NFS	41	29	100	1435	143500
2024-11-25T14:06:00.452376	2024112503011076	2758	FOWAD	63	6	50	1507	75350
2024-11-25T14:06:00.452629	2024112503011077	2758	FOWAD	63	42	20	1507	30140
2024-11-25T14:06:00.813868	2024112503011078	2744	GRDBL	72	28	10	937	9370
2024-11-25T14:06:01.492749	2024112503011079	561	SINDU	48	21	85	858.3	72955.5
2024-11-25T14:06:01.492877	2024112503011080	561	SINDU	56	21	10	858.1	8581
2024-11-25T14:06:01.492933	2024112503011081	561	SINDU	58	21	200	858.1	171620
2024-11-25T14:06:01.492998	2024112503011082	561	SINDU	80	21	205	857	175685
2024-11-25T14:06:04.45097	2024112503011083	263	GMFIL	19	89	100	678	67800
2024-11-25T14:06:04.874837	2024112503011084	204	GUFL	17	49	400	757.1	302840
2024-11-25T14:06:06.56805	2024112503011085	245	CFCL	59	4	61	693	42273
2024-11-25T14:06:06.568449	2024112503011086	245	CFCL	42	4	200	693	138600
2024-11-25T14:06:06.568706	2024112503011087	245	CFCL	36	4	250	692	173000
2024-11-25T14:06:06.568947	2024112503011088	245	CFCL	74	4	50	691.2	34560
2024-11-25T14:06:06.569197	2024112503011089	245	CFCL	62	4	500	690	345000
2024-11-25T14:06:06.569455	2024112503011090	245	CFCL	52	4	30	690	20700
2024-11-25T14:06:06.569698	2024112503011091	245	CFCL	64	4	500	690	345000
2024-11-25T14:06:06.569939	2024112503011092	245	CFCL	41	4	109	690	75210
2024-11-25T14:06:07.077568	2024112503011093	2860	SAPDBL	61	17	50	901	45050
2024-11-25T14:06:08.178501	2024112503011094	393	HLI	46	42	10	474	4740
2024-11-25T14:06:08.202515	2024112503011095	459	KSBBL	47	47	1	456.7	456.7
2024-11-25T14:06:08.395092	2024112503011096	263	GMFIL	10	91	300	677	203100
